"business_id","name","address","city","state","postal_code","phone_number"
"101490","JERUSALEM KITCHEN","4413 ST. RITA DR","LOUISVILLE","KY","40219","(502) 291-0879"
"101510","FRONTIER DINER CAFE","7299 DIXIE HWY","LOUISVILLE","KY","40258","(502) 693-8243"
"101518","MCDONALD'S","207 W BROADWAY","LOUISVILLE","KY","40202","(502) 584-4473"
"101539","DOUBLE DOGS","13307 SHELBYVILLE RD","LOUISVILLE","KY","40223","(502) 244-4430"
"101541","CHEDDAR'S SCRATCH KITCHEN #2142","3521 OUTER LOOP","LOUISVILLE","KY","40219","(502) 961-6308"
"101544","CHEDDAR'S SCRATCH KITCHEN","10403 WESTPORT RD","LOUISVILLE","KY","40241","(502) 339-5400"
"101591","SAKURA BLUE","4600 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 897-3600"
"101593","HI-FIVE DOUGHNUTS","1011 E MAIN ST","LOUISVILLE","KY","40206","(502) 409-5584"
"101595","STARBUCKS ESKSTROM","2100 S FLOYD ST","LOUISVILLE","KY","40208","(502) 852-5991"
"101596","CARAVAN","1250 BARDSTOWN RD","LOUISVILLE","KY","40204","(502) 459-0022"
"101598","THYME OUT CAFE","2401 STANLEY GAULT PKWY","LOUISVILLE","KY","40223","(502) 292-8344"
"101650","TIKKA HOUSE","3930 CHENOWETH SQUARE","LOUISVILLE","KY","40207","(502) 749-4535"
"101651","M&M BARBEQUE","1401 BLUEGRASS AVE","LOUISVILLE","KY","40215","(502) 996-0163"
"101654","SEAFOOD LADY","107 W OAK ST","LOUISVILLE","KY","40203","(502) 210-9381"
"101655","PAPA MURPHY'S FH10","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 387-2705"
"101666","PITA HUT SW3","937 PHILLIPS LN","LOUISVILLE","KY","40209","(863) 836-6492"
"101667","KY PORK PRODUCERS SW2","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 366-5245"
"101668","DOG POUND SW1","937 PHILLIPS LN","LOUISVILLE","KY","40209","(323) 864-3289"
"101699","KAI LANA SUSHI","6435 BARDSTOWN RD","LOUISVILLE","KY","40291","(502) 432-8118"
"101700","COALS ARTISAN PIZZA","600 TERMINAL DR","LOUISVILLE","KY","40209","(502) 363-2526"
"101702","STARBUCKS AIRSIDE","600 TERMINAL DR","LOUISVILLE","KY","40209","(502) 307-9884"
"101703","COTTAGE INN","570 EASTERN PKWY","LOUISVILLE","KY","40217","(502) 267-4325"
"101735","SUBWAY #11525","4945 BROWNSBORO RD","LOUISVILLE","KY","40222","(502) 426-1162"
"101736","WW COUSINS","900 DUPONT RD","LOUISVILLE","KY","40207","(502) 897-9684"
"101737","KMAC CAFE","715 W MAIN ST","LOUISVILLE","KY","40202","(502) 589-0102"
"101739","HOLSOPPLE BREWING","8023 CATHERINE LN","LOUISVILLE","KY","40222","(502) 708-1902"
"101744","PANDA EXPRESS (SAC)","2100 S FLOYD ST","LOUISVILLE","KY","40208","(502) 852-5991"
"101745","TWISTED TACO (LOUISVILLE HALL)","2100 S FLOYD ST","LOUISVILLE","KY","40208","(502) 852-5991"
"101746","COLD STONE CREAMERY","976 BRECKENRIDGE LN","LOUISVILLE","KY","40207","(502) 894-6292"
"101777","FLORA KITCHENETTE","1004 BARRET AVE","LOUISVILLE","KY","40204","(502) 742-3843"
"101778","PENN STATION","4247 OUTER LOOP","LOUISVILLE","KY","40219","(502) 964-2200"
"101786","WHITE CASTLE  #13","3701 S 7TH ST","LOUISVILLE","KY","40216","(502) 636-2605"
"101787","HOMETOWN PIZZA","12607 TAYLORSVILLE RD","LOUISVILLE","KY","40299","(502) 742-8700"
"101821","SUBWAY #42506","12981 SHELBYVILLE RD","LOUISVILLE","KY","40243","(502) 245-3115"
"101823","QUALITY INN","1301 KENTUCKY MILLS DR","LOUISVILLE","KY","40299","(502) 267-8100"
"101824","LITTLE GREEK","4600 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 690-8348"
"101829","SUBWAY #7327","5400 PRESTON HWY","LOUISVILLE","KY","40213","(502) 409-5462"
"101832","GARDENCOURT KITCHEN","1044 ALTA VISTA RD","LOUISVILLE","KY","40205","(502) 894-2296"
"101835","FANTE'S COFFEE","2501 GRINSTEAD DR","LOUISVILLE","KY","40206","(502) 454-0543"
"101927","CHIK'N & MI","2319 BROWNSBORO RD","LOUISVILLE","KY","40206","(502) 890-5731"
"101928","NOPALITO","9901 LAGRANGE RD","LOUISVILLE","KY","40223","(502) 326-9373"
"101957","SUBWAY (DAVIDSON)","2100 S FLOYD ST","LOUISVILLE","KY","40208","(502) 852-5991"
"102016","PALACE THEATER","625 S 4TH ST","LOUISVILLE","KY","40202","(502) 736-1225"
"102017","MERCURY BALLROOM","611 S 4TH ST","LOUISVILLE","KY","40202","(502) 736-1225"
"102019","SABOR DE CUBA","7200 PRESTON HWY","LOUISVILLE","KY","40219","(502) 708-8251"
"102020","CUBA Y MAS","5700 OUTER LOOP","LOUISVILLE","KY","40219","(786) 630-3755"
"102033","HARDEE'S","2909 FERN VALLEY RD","LOUISVILLE","KY","40213","(502) 966-0927"
"102034","PITA PIT","434 W JEFFERSON ST","LOUISVILLE","KY","40202","(502) 450-6077"
"102037","SHARKS SEAFOOD","3099 BRECKENRIDGE LN","LOUISVILLE","KY","40220","(502) 450-5775"
"102041","FORK & BARREL","2244 FRANKFORT AVE","LOUISVILLE","KY","40206","(502) 907-3675"
"102175","DOUBLE DUECE","2529 W BROADWAY","LOUISVILLE","KY","40211","(502) 398-5308"
"102176","NORTHEAST SPORTS BAR KITCHEN","700 CENTRAL AVE","LOUISVILLE","KY","40208","(502) 638-3925"
"102177","A CHAU RESTAURANT","5103 S 3RD ST","LOUISVILLE","KY","40214","(502) 295-7421"
"102181","BATS DUGOUT DELIGHTS","401 E MAIN ST","LOUISVILLE","KY","40202","(502) 641-0116"
"102196","ROC RESTAURANT","1327 BARDSTOWN RD","LOUISVILLE","KY","40204","(502) 459-7878"
"102199","LAS MARIA'S","4801 OUTER LOOP","LOUISVILLE","KY","40219","(440) 840-2616"
"102203","BOURBON ACADEMY","600 TERMINAL DR","LOUISVILLE","KY","40209","(502) 363-2002"
"102224","ROOSTERS","5338 BARDSTOWN RD","LOUISVILLE","KY","40291","(502) 618-1128"
"102225","ALADDIN'S CAFE","1613 BARDSTOWN RD","LOUISVILLE","KY","40204","(502) 409-8484"
"102238","ARAMARK AT THORNTONS","2600 JAMES THORNTON WAY","LOUISVILLE","KY","40245","(812) 989-3100"
"102239","VINAIGRETTE SALAD KITCHEN","203 N HURSTBOURNE PKWY","LOUISVILLE","KY","40222","(502) 205-9933"
"102269","MORELS CAFE","619 BAXTER AVE","LOUISVILLE","KY","40204","(502) 409-5916"
"102322","888 GREAT WALL","9464 BROWNSBORO RD","LOUISVILLE","KY","40241","(502) 425-2811"
"102324","JTOWN BEACH","10315 WATTERSON TRAIL","LOUISVILLE","KY","40299","(502) 558-3446"
"102326","HEINE BROTHERS COFFEE","3965 TAYLORSVILLE RD","LOUISVILLE","KY","40220","(502) 409-6762"
"102330","FARM TO FORK","2425 PORTLAND AVE","LOUISVILLE","KY","40212","(502) 365-3276"
"102331","SULLIVAN'S TAP HOUSE","3929 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 907-0424"
"102342","LEGACY CAKES & CATERING","4113 BARDSTOWN RD","LOUISVILLE","KY","40218","(502) 415-0522"
"102378","PIZZA HUT","3803 S 7TH ST","LOUISVILLE","KY","40216","(502) 449-3020"
"102425","L'BADS ICE CREAM PARLOR","2606 W MARKET ST","LOUISVILLE","KY","40212","(502) 533-8645"
"102427","TRI STATE EAST STAR BUFFET","161 OUTER LOOP","LOUISVILLE","KY","40214","(502) 368-2868"
"102430","CUVEE WINE TABLE","3598 SPRINGHURST BLVD","LOUISVILLE","KY","40241","(502) 242-5200"
"102583","BURGER KING #22793","9512 PRESTON HWY","LOUISVILLE","KY","40229","(731) 334-4993"
"102587","DIAMOND STATION","2280 BARDSTOWN RD","LOUISVILLE","KY","40205","(502) 384-9283"
"102589","MOZZAPI","12102 LAGRANGE RD","LOUISVILLE","KY","40223","(502) 494-7012"
"102633","AUNTEA PEARLS","9816 LINN STATION RD","LOUISVILLE","KY","40223","(502) 476-5837"
"102637","KY KINGDOM SHIVER ME CHICKEN TENDERS","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 813-8263"
"102645","WAFFLE HOUSE #2237","612 LYNDON LN","LOUISVILLE","KY","40222","(502) 356-9959"
"102653","NEW LEGACY CAFE","1044 ALTA VISTA RD","LOUISVILLE","KY","40205","(502) 276-0660"
"102654","SWEET SAVANNAH'S FROZEN YOGURT & TOPPINGS","10108 TAYLORSVILLE RD","LOUISVILLE","KY","40299","(502) 297-0319"
"102659","KING GYROS","5000 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 384-1357"
"102661","GREEN DISTRICT","126 BRECKENRIDGE LN","LOUISVILLE","KY","40207","(502) 409-5293"
"102672","MISSION BBQ","4607 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 206-3331"
"102690","PHO CAFE ON BARDSTOWN","1704 BARDSTOWN RD","LOUISVILLE","KY","40205","(502) 916-2129"
"102695","KANSAI JAPANESE STEAKHOUSE","1850 S HURSTBOURNE PKWY","LOUISVILLE","KY","40220","(502) 618-1870"
"102738","NIRVANA","1047 BARDSTOWN RD","LOUISVILLE","KY","40204","(502) 712-0813"
"102754","HIDEOUT PIZZARIA","5620 BARRET LN","LOUISVILLE","KY","40272","(502) 742-3145"
"102790","CHICK-FIL-A","3420 BARDSTOWN RD","LOUISVILLE","KY","40218","(502) 459-0070"
"102825","YAFA CAFE","612 S 5TH ST","LOUISVILLE","KY","40202","(502) 561-0222"
"102885","SOUTHERN HOSPITALITY","3402 W BROADWAY","LOUISVILLE","KY","40211","(502) 822-1474"
"102886","J HARROD'S RESTAURANT","7507 RIVER RD","PROSPECT","KY","40059","(502) 228-4555"
"102931","FIVE GUYS","4116 SUMMIT PLAZA DR","LOUISVILLE","KY","40241","(502) 426-1702"
"102932","HILTON SWAY","311 S 4TH ST","LOUISVILLE","KY","40202","(502) 217-4329"
"102933","HYATT EMPLOYEE CAFETERIA","311 S 4TH ST","LOUISVILLE","KY","40202","(502) 217-4329"
"102934","HYATT MAIN KITCHEN","311 S 4TH ST","LOUISVILLE","KY","40202","(502) 217-4329"
"102975","SANAG 2","5312 S 3RD ST","LOUISVILLE","KY","40214",""
"102979","YUM 5.028 HAUTE DOG","1 ARENA PLAZA","LOUISVILLE","KY","40202","(502) 690-9072"
"103055","CHINA 1","3614 BUECHEL BYPASS","LOUISVILLE","KY","40218","(502) 479-0003"
"103056","FIVE GUYS","4903 OUTER LOOP","LOUISVILLE","KY","40219","(812) 350-3956"
"103057","FIVE GUYS","13303 SHELBYVILLE RD","LOUISVILLE","KY","40223","(502) 244-1027"
"103058","FIVE GUYS","4226 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 891-8848"
"103059","CHINA CHEF","7813 BEULAH CHURCH RD","LOUISVILLE","KY","40228","(502) 384-5322"
"103068","SUBWAY","2300 TERRA CROSSING BLVD","LOUISVILLE","KY","40245","(502) 244-2999"
"103114","EXCEPTIONAL SENIOR LIVING","6901 CARSLAW CT","PROSPECT","KY","40059","(502) 907-3778"
"103163","PAPA MURPHY'S FH5","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 802-4334"
"103165","COOKING AT MILLIE'S","340 W CHESTNUT ST","LOUISVILLE","KY","40202","(502) 882-0303"
"103166","BLIND SQUIRREL","592 N ENGLISH STATION RD","LOUISVILLE","KY","40223","(502) 384-6761"
"103167","VIRTUE","103 W OAK ST","LOUISVILLE","KY","40202","(502) 457-8230"
"103174","STARBUCKS SAC","2100 S FLOYD ST","LOUISVILLE","KY","40208","(502) 852-5991"
"103180","IMANKA RESTAURANT","737 S 8TH ST","LOUISVILLE","KY","40203","(502) 210-7503"
"103188","LA LOMA","7319 PRESTON HWY","LOUISVILLE","KY","40219","(502) 966-0711"
"103190","CHAMLING KITCHEN AND BAR","2249 HIKES LN","LOUISVILLE","KY","40218","(206) 334-7666"
"103192","MARY M MILLER STEAMBOAT RESTAURANT","401 W RIVER RD","LOUISVILLE","KY","40202","(502) 574-2992"
"103219","LUPO","1540 FRANKFORT AVE","LOUISVILLE","KY","40206","(502) 409-8440"
"103330","HIMALAYAN RESTAURANT","1578 BARDSTOWN RD","LOUISVILLE","KY","40205","(502) 708-1477"
"103334","SBTS COFFEE SHOP","2825 LEXINGTON RD","LOUISVILLE","KY","40206","(502) 897-4453"
"103339","AFC SUSHI @ KROGER #350","5533 NEW CUT RD","LOUISVILLE","KY","40214","(724) 393-4796"
"103355","LITTLE CAESARS","5524 NEW CUT RD","LOUISVILLE","KY","40214","(502) 366-5599"
"103368","TACO LUCHADOR","112 MERIDIAN AVE","LOUISVILLE","KY","40207","(502) 434-7044"
"103377","AQUA SUSHI (SAC)","2100 S FLOYD ST","LOUISVILLE","KY","40208","(502) 852-5991"
"103378","MARKETPLACE (SAC)","2100 S FLOYD ST","LOUISVILLE","KY","40208","(502) 852-5991"
"103394","GRAVELY BREWING COMPANY","514 BAXTER AVE","LOUISVILLE","KY","40204","(502) 803-3302"
"103395","FUJISAN","1401 ALLIANT AVE","LOUISVILLE","KY","40299","(562) 404-2590"
"103441","HISSHO SUSHI AT MEIJER #162","9905 DIXIE HWY","LOUISVILLE","KY","40272",""
"103442","PANCHITOS ICE CREAM","2245 BARDSTOWN RD","LOUISVILLE","KY","40205",""
"103445","TAZIKIS MEDITERRANEAN CAFE","106 FAIRFAX AVE","LOUISVILLE","KY","40207","(502) 212-5373"
"103461","CARIBBEAN CAFE","317 W WOODLAWN AVE","LOUISVILLE","KY","40214","(502) 644-5025"
"103464","TANDOORI FUSION","4600 CHAMBERLAIN LN","LOUISVILLE","KY","40241","(502) 255-2590"
"103467","SWEET PEACHES","2900 W BROADWAY","LOUISVILLE","KY","40211","(502) 341-5792"
"103473","TRT CONCESSION","2745 S HURSTBOURNE PKWY","LOUISVILLE","KY","40220","(502) 272-7741"
"103478","DIRECTORS EXPERIENCE CONCESSION","2745 S HURSTBOURNE PKWY","LOUISVILLE","KY","40220","(502) 272-7741"
"103487","WINGATE BY WYNDHAM","12301 ALLIANT CT","LOUISVILLE","KY","40299","(502) 261-0644"
"103490","PLEASE & THANK YOU","252 E MARKET ST","LOUISVILLE","KY","40202","(502) 938-6423"
"103499","MCGRUFFINS","2745 S HURSTBOURNE PKWY","LOUISVILLE","KY","40220","(502) 272-7741"
"103523","BAR VETTI","800 S 4TH ST","LOUISVILLE","KY","40203","(502) 939-6734"
"103584","AU BON PAIN","231 E CHESTNUT ST","LOUISVILLE","KY","40202","(502) 654-7272"
"103586","HOME 2 SUITES","240 S HANCOCK ST","LOUISVILLE","KY","40202","(502) 561-0460"
"103698","MILANTONI","1600 S HURSTBOURNE PKWY","LOUISVILLE","KY","40220","(502) 742-8210"
"103704","METRO DINER","4901 OUTER LOOP","LOUISVILLE","KY","40219","(502) 357-0767"
"103717","IMPELLIZZERI'S","805 BLANKENBAKER PKWY","LOUISVILLE","KY","40243","(502) 653-7243"
"103747","WHICH WICH","221 S HURSTBOURNE PKWY","LOUISVILLE","KY","40222","(502) 708-2535"
"103751","D NALLEY'S","970 S 3RD ST","LOUISVILLE","KY","40203","(502) 594-8891"
"103807","MAF GALLERY & CAFE","976 BARRET AVE","LOUISVILLE","KY","40204","(502) 558-3031"
"103820","MY CAFE","4233 BARDSTOWN RD","LOUISVILLE","KY","40218","(502) 295-9220"
"103821","MARIO'S MEXICAN RESTAURANT","808 LYNDON LN","LOUISVILLE","KY","40222","(502) 883-1924"
"103824","INDI'S RESTAURANT","3820 W MARKET ST","LOUISVILLE","KY","40212","(502) 778-9099"
"103825","TEXAS ROADHOUSE","5005 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 897-5005"
"103862","POTBELLY SANDWICH SHOP","9018 TAYLORSVILLE RD","LOUISVILLE","KY","40299","(502) 290-4820"
"103864","MAIRA MEDITERRANEAN GRILL","1907 S 4TH ST","LOUISVILLE","KY","40208","(502) 963-5999"
"103867","MI COCINA MEXICAN RESTAURANT","2060 S HURSTBOURNE PKWY","LOUISVILLE","KY","40299","(502) 890-3315"
"103872","NOUVELLE","214 S CLAY ST","LOUISVILLE","KY","40202","(502) 631-9428"
"103884","POTBELLY SANDWICH SHOP","4023 SUMMIT PLAZA DR","LOUISVILLE","KY","40241","(502) 420-9616"
"103885","KFC","12420 LAGRANGE RD","LOUISVILLE","KY","40245","(502) 241-0347"
"103886","KFC","4910 US HWY 42","LOUISVILLE","KY","40222","(502) 426-7533"
"103887","DUNKIN DONUTS","2815 FERN VALLEY RD","LOUISVILLE","KY","40213","(502) 384-1053"
"103898","JOELLA'S HOT CHICKEN","13401 SHELBYVILLE RD","LOUISVILLE","KY","40245","(502) 254-1111"
"103899","KFC","1801 BLANKENBAKER PKWY","LOUISVILLE","KY","40299","(502) 266-8586"
"103900","KFC","6600 BARDSTOWN RD","LOUISVILLE","KY","40291","(502) 239-6141"
"103902","AFC SUSHI @ KROGER #752","3165 S 2ND ST","LOUISVILLE","KY","40208","(502) 368-6075"
"103903","BRICKHOUSE TAVERN & TAP","871 S HURSTBOURNE PKWY","LOUISVILLE","KY","40222","(502) 326-3182"
"103905","JOELLA'S HOT CHICKEN","3400 FRANKFORT AVE","LOUISVILLE","KY","40207","(502) 895-2235"
"103906","CINNABON","5000 SHELBYVILLE RD","LOUISVILLE","KY","40207",""
"103940","ROOF TOP GRILL","414 W OAK ST","LOUISVILLE","KY","40203","(502) 648-2287"
"103947","PIZZA HUT","214 AMY AVE","LOUISVILLE","KY","40212","(502) 776-3716"
"103948","OSKAR'S SLIDER BAR","3799 POPLAR LEVEL RD","LOUISVILLE","KY","40217","(502) 395-1393"
"103959","4 SEASONS RESTAURANT","8402 HUDSON LN","LOUISVILLE","KY","40291","(502) 749-9969"
"103972","KFC","3280 TAYLOR BLVD","LOUISVILLE","KY","40215","(502) 366-6367"
"103982","TAQUERIA Y ROSTICERIA","7416 PRESTON HWY","LOUISVILLE","KY","40219","(812) 927-0168"
"103984","CHECKS BBQ & BLUES","14049 SHELBYVILLE RD","LOUISVILLE","KY","40245","(502) 244-6868"
"103992","MCDONALD'S","520 N 22ND ST","LOUISVILLE","KY","40203","(502) 775-5454"
"103993","MCDONALD'S #1733","4445 CANE RUN RD","LOUISVILLE","KY","40216","(502) 448-8500"
"104008","DOMINO'S PIZZA","10000 BROWNSBORO RD","LOUISVILLE","KY","40242","(502) 409-4096"
"104009","FIREHOUSE SUBS","4905 OUTER LOOP","LOUISVILLE","KY","40219","(502) 749-4257"
"104022","MCDONALD'S #6891","10411 DIXIE HWY","LOUISVILLE","KY","40272","(502) 935-7889"
"104023","MCDONALD'S #6834","8220 PRESTON HWY","LOUISVILLE","KY","40219","(502) 964-8282"
"104031","RED HOT ROASTERS","1007 E MAIN ST","LOUISVILLE","KY","40206","(502) 439-5805"
"104032","MCDONALD'S #0258","5600 PRESTON HWY","LOUISVILLE","KY","40219","(502) 969-9272"
"104034","SUNERGOS COFFEE","1647 NORRIS PLACE","LOUISVILLE","KY","40205",""
"104036","MCDONALD'S","3340 TAYLOR BLVD","LOUISVILLE","KY","40215","(502) 367-6585"
"104047","SARINO","1030 GOSS AVE","LOUISVILLE","KY","40217","(502) 822-3777"
"104048","ORIENTAL PALACE","12539 SHELBYVILLE RD","LOUISVILLE","KY","40243","(502) 907-0970"
"104053","GREEN DISTRICT SALADS","225 S 5TH ST","LOUISVILLE","KY","40202","(502) 396-2819"
"104071","HARDEE'S","9506 TAYLORSVILLE RD","LOUISVILLE","KY","40299","(502) 267-5528"
"104073","BIG AL'S BEERITAVILLE","1715 MELLWOOD AVE","LOUISVILLE","KY","40206","(502) 893-4487"
"104077","BEARNO'S","10212 TAYLORSVILLE RD","LOUISVILLE","KY","40299","(502) 457-2659"
"104121","BASKIN ROBBINS","9407 WESTPORT RD","LOUISVILLE","KY","40241","(502) 426-0660"
"104122","POTBELLY SANDWICH SHOP","302 S 4TH ST","LOUISVILLE","KY","40202","(502) 540-1100"
"104123","JOE'S CRAB SHACK","131 RIVER RD","LOUISVILLE","KY","40202","(502) 568-1171"
"104140","DADDY RICH'S","617 W OAK ST","LOUISVILLE","KY","40203","(502) 290-9110"
"104153","YUM 3.021 S1 EAST PANTRY","1 ARENA PLAZA","LOUISVILLE","KY","40202","(502) 690-9095"
"104154","YUM 112 ICE CREAM PORTABLE","1 ARENA PLAZA","LOUISVILLE","KY","40202","(502) 690-9095"
"104156","YUM 313 FOOD PORTABLE","1 ARENA PLAZA","LOUISVILLE","KY","40202","(502) 690-9095"
"104157","YUM 120 FOOD PORTABLE","1 ARENA PLAZA","LOUISVILLE","KY","40202","(502) 690-9095"
"104164","SEELBACH HOTEL CONCIERGE","500 S 4TH ST","LOUISVILLE","KY","40202","(502) 585-3200"
"104165","MCDONALD'S","301 UNIVERSITY BLVD","LOUISVILLE","KY","40217","(502) 702-6130"
"104167","SEELBACH EMPLOYEE CAFETERIA","500 S 4TH ST","LOUISVILLE","KY","40202","(502) 585-3200"
"104173","SEELBACH STARBUCKS COFFEE","500 S 4TH ST","LOUISVILLE","KY","40202","(502) 585-3200"
"104174","SEELBACH BANQUET KITCHEN","500 S 4TH ST","LOUISVILLE","KY","40202","(502) 585-3200"
"104186","SEELBACH OLD SEELBACH BAR","500 S 4TH ST","LOUISVILLE","KY","40202","(502) 585-3200"
"104188","SEELBACH GATSBY'S ON 4TH","500 S 4TH ST","LOUISVILLE","KY","40202","(502) 585-3200"
"104191","SAMURAI SUSHI & HIBACHI","12905 SHELBYVILLE RD","LOUISVILLE","KY","40243","(502) 253-0036"
"104229","HARRODS CREEK TAVERN","6313 RIVER RD","PROSPECT","KY","40059","(502) 919-8812"
"104230","MCDONALD'S #6206","3340 BARDSTOWN RD","LOUISVILLE","KY","40218","(502) 459-6894"
"104236","CHONG GARDEN KY","10341 DIXIE HWY","LOUISVILLE","KY","40272","(502) 935-1628"
"104243","MAMAS KITCHEN","603 N 26TH ST","LOUISVILLE","KY","40212","(502) 565-5760"
"104251","LIMBO","411 W CHESTNUT ST","LOUISVILLE","KY","40202","(502) 822-1222"
"104253","VILLE CHICKEN & SEAFOOD","4322 POPLAR LEVEL RD","LOUISVILLE","KY","40213","(502) 380-6887"
"104258","RAISING CANE'S","1905 S HURSTBOURNE PKWY","LOUISVILLE","KY","40220","(502) 409-9441"
"104284","WING STOP","2007 S HURSTBOURNE PKWY","LOUISVILLE","KY","40220","(502) 491-7171"
"104294","BELLARMINE SIMPLY TO GO","2001 NEWBURG RD","LOUISVILLE","KY","40205","(501) 207-8437"
"104295","NANCY'S BAGEL BOX","651 S 4TH ST","LOUISVILLE","KY","40202","(502) 589-4004"
"104318","RAWNAISSANCE DESSERTS","1759 BARDSTOWN RD","LOUISVILLE","KY","40205","(502) 424-3639"
"104320","MCDONALD'S #7359","4940 BROWNSBORO RD","LOUISVILLE","KY","40222","(502) 426-5996"
"104344","MCDONALD'S","420 E MARKET ST","LOUISVILLE","KY","40202","(502) 583-8400"
"104351","MCDONALD'S","5015 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 896-5660"
"104354","QUAIL CHASE GOLF CLUB","7000 COOPER CHAPEL RD","LOUISVILLE","KY","40229","(502) 239-2110"
"104386","NORTH LIME COFFEE & DONUTS","1228 S 7TH ST","LOUISVILLE","KY","40203","(859) 707-3223"
"104395","J GUMBO'S","1616 GRINSTEAD DR","LOUISVILLE","KY","40204","(228) 363-0215"
"104396","OMNI BOB'S STEAK & CHOP HOUSE","400 S 2ND ST","LOUISVILLE","KY","40202","(502) 313-6664"
"104398","OMNI NEIGHBORHOOD SERVICES","400 S 2ND ST","LOUISVILLE","KY","40202","(502) 313-6664"
"104399","WHISKEY DRY","412 S 4TH ST","LOUISVILLE","KY","40202","(502) 489-0514"
"104408","OMNI POOL KITCHEN","400 S 2ND ST","LOUISVILLE","KY","40202","(502) 313-6664"
"104409","OMNI BANQUET KITCHEN","400 S 2ND ST","LOUISVILLE","KY","40202","(502) 313-6664"
"104410","OMNI EMPLOYEE KITCHEN","400 S 2ND ST","LOUISVILLE","KY","40202","(502) 313-6664"
"104411","OMNI SPEAKEASY BAR","400 S 2ND ST","LOUISVILLE","KY","40202","(502) 313-6664"
"104413","OMNI LIBRARY & LOBBY BAR","400 S 2ND ST","LOUISVILLE","KY","40202","(502) 313-6664"
"104434","EHRLER'S WH1","937 PHILLIPS LN","LOUISVILLE","KY","40209","(502) 741-3204"
"104450","JOE'S OLDER THAN DIRT","8131 NEW LAGRANGE RD","LOUISVILLE","KY","40222","(502) 426-2074"
"104451","CUBAN RESTAURANT CORP.","5614 PRESTON HWY","LOUISVILLE","KY","40219","(502) 240-7930"
"104466","SAFARI CAFE","5600 S 3RD ST","LOUISVILLE","KY","40214","(502) 210-7623"
"104467","HELL OR HIGH WATER","112 W WASHINGTON ST","LOUISVILLE","KY","40202","(502) 587-3057"
"104475","OMNI INSIDE FOOD TRUCK","400 S 2ND ST","LOUISVILLE","KY","40202","(502) 313-6664"
"104476","OMNI ROOM SERVICE MARKET KITCHEN","400 S 2ND ST","LOUISVILLE","KY","40202","(502) 313-6664"
"104477","OMNI HEINE BROS. COFFEE","400 S 2ND ST","LOUISVILLE","KY","40202","(502) 313-6664"
"104479","OMNI PIZZA GROWLER","400 S 2ND ST","LOUISVILLE","KY","40202","(502) 313-6664"
"104483","OMNI BAKERY KITCHEN","400 S 2ND ST","LOUISVILLE","KY","40202","(502) 313-6664"
"104492","NO BAKED COOKIE DOUGH","805 BLANKENBAKER PWKY","LOUISVILLE","KY","40243","(330) 690-0420"
"104556","TACO BELL","4304 OUTER LOOP","LOUISVILLE","KY","40219","(502) 969-1202"
"104561","BEARNO'S #502","855 S HURSTBOURNE PKWY","LOUISVILLE","KY","40222","(502) 329-4774"
"104563","AFC SUSHI @ KROGER #292","7509 TERRY RD","LOUISVILLE","KY","40258",""
"104564","TACO BELL #34660","4910 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 893-6084"
"104590","TRU BY HILTON LOUISVILLE EAST","11505 BLUEGRASS PKWY","LOUISVILLE","KY","40299","(502) 208-2900"
"104591","HOMEWOOD SUITES","635 W MARKET ST","LOUISVILLE","KY","40202","(502) 589-2000"
"104592","TAJ LOUISVILLE","807 E MARKET ST","LOUISVILLE","KY","40206","(877) 825-6858"
"104593","POPCORN MANIA","5000 SHELBYVILLE RD","LOUISVILLE","KY","40207","(502) 727-6738"
"104598","LONG JOHN SILVER'S #70125","2901 GOOSE CREEK RD","LOUISVILLE","KY","40241","(502) 329-8274"
"104599","LUEBERRY","808 E MARKET ST","LOUISVILLE","KY","40206","(859) 421-2384"
"104623","RAMEN INOCHI","2009 HIGHLAND AVE","LOUISVILLE","KY","40204","(502) 785-4199"
"104627","JUICE BAR","4036 DUTCHMANS LN","LOUISVILLE","KY","40207","(502) 890-4846"
"104629","QUILLS COFFEE","117 ST. MATTHEWS AVE","LOUISVILLE","KY","40207",""
"104630","AMICI CAFE","316 W ORMSBY AVE","LOUISVILLE","KY","40203","(502) 637-3167"
"104632","STEEL CITY POPS","117 ST. MATTHEWS AVE","LOUISVILLE","KY","40207",""
"104662","TACO BELL","1069 BARDSTOWN RD","LOUISVILLE","KY","40204",""
"104664","TACO BELL","11206 PRESTON HWY","LOUISVILLE","KY","40229","(502) 919-1667"
"104665","TACO BELL","4643 DIXIE HWY","LOUISVILLE","KY","40216","(502) 448-0023"
"104666","TACO BELL","10541 FISCHER PARK DR","LOUISVILLE","KY","40241","(502) 412-9133"
